Identifier,GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
2528CA00019,Borehole,-25.55033,28.12471,6.39,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.4,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.41,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.42,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.43,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.44,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.45,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.46,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.47,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.48,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.49,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.5,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.51,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.52,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.53,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.54,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.55,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.56,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.57,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.58,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.59,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.6,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.61,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.62,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.63,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.64,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.65,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.66,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.67,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.68,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.69,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.7,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.71,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.72,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.73,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.74,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.75,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.76,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.77,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.78,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.79,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.8,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.81,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.82,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.83,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.84,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.85,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.86,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.87,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.88,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.89,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.9,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.91,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.92,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.93,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.94,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.95,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.96,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.97,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.98,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,6.99,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.01,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.02,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.03,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.04,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.05,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.06,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.07,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.08,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.09,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.1,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.11,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.12,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.13,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.14,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.15,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.16,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.17,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.18,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.19,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.2,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.21,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.22,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.23,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.24,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.25,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.26,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.27,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.28,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.29,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.3,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.31,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.32,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.33,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.34,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.35,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.36,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.37,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.38,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.39,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.4,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.41,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.42,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.43,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.44,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.45,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.46,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.47,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.48,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.5,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.51,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.52,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.53,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.54,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.55,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.56,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.58,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.59,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.6,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.62,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.63,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.64,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.65,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.66,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.67,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.68,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.69,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.7,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.71,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.72,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.73,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.74,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.75,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.76,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.77,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.78,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.79,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.8,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.81,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.83,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.84,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.85,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.86,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.87,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.88,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.89,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.9,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.91,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.92,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.94,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.95,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.96,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.97,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.98,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,7.99,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.01,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.02,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.03,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.05,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.06,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.08,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.09,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.1,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.11,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.12,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.13,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.14,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.15,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.17,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.19,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.2,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.21,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.22,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.23,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.25,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.28,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.3,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.31,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.33,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.34,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.36,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.37,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.4,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.41,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.42,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.44,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.45,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.46,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.48,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.49,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.5,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.51,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.52,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.53,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.54,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.55,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.56,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.57,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.58,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.59,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.62,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.66,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.67,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.68,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.69,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.75,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.76,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.78,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.79,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.8,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.81,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.82,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.83,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.84,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.86,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.87,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.88,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.89,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.9,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.91,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.92,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.93,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.94,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,8.95,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9.01,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9.06,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9.08,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9.1,,,,,,4.998791728
2528CA00019,Borehole,-25.55033,28.12471,9.11,,,,,,4.998791728
2528CA00087,Borehole,-25.54811,28.08665,,,,,,,4.077862329
2528CA00085,Borehole,-25.54033,28.20999,,,,,,,12.72017755
2528CA00543,Borehole,-25.53399,28.21165,3.05,0,3.66,SOIL,Unconsolidated,,12.75552448
2528CA00543,Borehole,-25.53399,28.21165,3.05,3.66,40.54,Granite,Consolidated,,12.75552448
2528CA00075,Borehole,-25.53398,28.21165,,0,3.05,SOIL,Unconsolidated,,12.7553263
2528CA00075,Borehole,-25.53398,28.21165,,3.05,9.14,Granite,Consolidated,,12.7553263
2528CA00075,Borehole,-25.53398,28.21165,,9.14,46.94,Granite,Consolidated,,12.7553263
2528CA00074,Borehole,-25.53397,28.21165,3.96,0,4.57,SOIL,Unconsolidated,,12.75512821
2528CA00074,Borehole,-25.53397,28.21165,3.96,4.57,51.82,Granite,Consolidated,,12.75512821
2528CA00073,Borehole,-25.53396,28.21165,15.24,0,6.1,SOIL,Unconsolidated,,12.75493022
2528CA00073,Borehole,-25.53396,28.21165,15.24,6.1,9.75,Granite,Consolidated,,12.75493022
2528CA00073,Borehole,-25.53396,28.21165,15.24,9.75,41.45,Granite,Consolidated,,12.75493022
2528CA00072,Borehole,-25.53395,28.21165,12.19,0,0.61,SOIL,Unconsolidated,,12.75473232
2528CA00072,Borehole,-25.53395,28.21165,12.19,0.61,12.19,Granite,Consolidated,,12.75473232
2528CA00072,Borehole,-25.53395,28.21165,12.19,12.19,92.66,Granite,Consolidated,,12.75473232
2528CA00071,Borehole,-25.53394,28.21165,13.26,0,0.61,SOIL,Unconsolidated,,12.75453452
2528CA00071,Borehole,-25.53394,28.21165,13.26,0.61,21.03,Granite,Consolidated,,12.75453452
2528CA00071,Borehole,-25.53394,28.21165,13.26,21.03,49.68,Diabase,Consolidated,,12.75453452
2528CA00479,Borehole,-25.53393,28.21638,13.25,0,0.6,SOIL,Unconsolidated,,13.27284266
2528CA00479,Borehole,-25.53393,28.21638,13.25,0.6,21.03,Granite,Consolidated,,13.27284266
2528CA00479,Borehole,-25.53393,28.21638,13.25,21.03,28.65,Diabase,Consolidated,,13.27284266
2528CA00481,Borehole,-25.53391,28.21638,6.09,0,4.57,SOIL,Unconsolidated,,13.27246296
2528CA00481,Borehole,-25.53391,28.21638,6.09,4.57,47.24,Granite,Consolidated,,13.27246296
2527DB00418,Borehole,-25.50701,27.97554,18.28,0,4.57,Granite,Consolidated,,13.75159945
2527DB00418,Borehole,-25.50701,27.97554,18.28,4.57,48.76,Granite,Consolidated,,13.75159945
2528CA00347,Borehole,-25.5009,28.16071,,0,60.96,Clay,Unconsolidated,,7.024443334
2528CA00343,Borehole,-25.5009,28.16076,0.6,0,0.6,SOIL,Unconsolidated,,7.029895781
2528CA00343,Borehole,-25.5009,28.16076,0.6,0.6,1.82,Clay,Unconsolidated,,7.029895781
2528CA00343,Borehole,-25.5009,28.16076,0.6,1.82,44.19,Diabase,Consolidated,,7.029895781
2528CA00343,Borehole,-25.5009,28.16076,0.6,44.19,63.7,Felsite,Consolidated,,7.029895781
2528CA00330,Borehole,-25.5009,28.16089,,0,22.86,Grit,Unconsolidated,,7.044072973
2528CA00330,Borehole,-25.5009,28.16089,,22.86,34.13,Granite,Consolidated,,7.044072973
2528CA00346,Borehole,-25.50089,28.16072,8.22,0,36.27,Quartzite,Consolidated,,7.025757659
2528CA00346,Borehole,-25.50089,28.16072,8.22,36.27,152.7,Granite,Consolidated,,7.025757659
2528CA00342,Borehole,-25.50089,28.16077,11.27,0,30.78,Granite,Consolidated,,7.031209967
2528CA00333,Borehole,-25.50089,28.16094,,0,1.52,SOIL,Unconsolidated,,7.049749145
2528CA00333,Borehole,-25.50089,28.16094,,1.52,21.33,Granite,Consolidated,,7.049749145
2528CA00345,Borehole,-25.50088,28.16073,24.38,0,17.06,Clay,Unconsolidated,,7.02707209
2528CA00345,Borehole,-25.50088,28.16073,24.38,17.06,31.69,Granite,Consolidated,,7.02707209
2528CA00341,Borehole,-25.50088,28.16078,6.7,,,,,,7.032524261
2528CA00329,Borehole,-25.50088,28.16088,,0,28.34,Granite,Consolidated,,7.043429136
2528CA00329,Borehole,-25.50088,28.16088,,28.34,48.15,Granite,Consolidated,,7.043429136
2528CA00340,Borehole,-25.50087,28.16079,5.18,0,0.91,SOIL,Unconsolidated,,7.033838661
2528CA00340,Borehole,-25.50087,28.16079,5.18,0.91,25.9,Granite,Consolidated,,7.033838661
2528CA00340,Borehole,-25.50087,28.16079,5.18,25.9,39.01,Granite,Consolidated,,7.033838661
2528CA00349,Borehole,-25.50086,28.16069,3.04,0,3.65,Clay,Unconsolidated,,7.023159236
2528CA00349,Borehole,-25.50086,28.16069,3.04,3.65,49.37,Chalk,Consolidated,,7.023159236
2528CA00349,Borehole,-25.50086,28.16069,3.04,49.37,71.62,Shale,Consolidated,,7.023159236
2528CA00338,Borehole,-25.50086,28.16081,3.65,0,3.04,SOIL,Unconsolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,3.04,27.73,Felsite,Consolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,27.73,29.87,Felsite,Consolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,29.87,31.69,Mud,Unconsolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,31.69,45.41,Felsite,Consolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,45.41,45.72,Mud,Unconsolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,45.72,62.48,Felsite,Consolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,62.48,69.79,Mud,Unconsolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,69.79,77.41,Felsite,Consolidated,,7.036243568
2528CA00338,Borehole,-25.50086,28.16081,3.65,77.41,89,Mud,Unconsolidated,,7.036243568
2528CA00325,Borehole,-25.50085,28.16083,,0,30.48,Granite,Consolidated,,7.038648533
2528CA00324,Borehole,-25.50084,28.16082,,0,33.52,Granite,Consolidated,,7.037782501
2528CA00334,Borehole,-25.50084,28.16095,,0,22.86,Granite,Consolidated,,7.051957544
2528CA00337,Borehole,-25.50084,28.16098,9.14,0,19.2,Felsite,Consolidated,,7.055228879
2528CA00337,Borehole,-25.50084,28.16098,9.14,19.2,30.48,Felsite,Consolidated,,7.055228879
2528CA00337,Borehole,-25.50084,28.16098,9.14,30.48,51.81,Felsite,Consolidated,Hard,7.055228879
2528CA00335,Borehole,-25.50083,28.16096,,0,91.44,Granite,Consolidated,,7.053272012
2528CA00332,Borehole,-25.50082,28.16091,12.19,0,6.09,SOIL,Unconsolidated,,7.04804444
2528CA00332,Borehole,-25.50082,28.16091,12.19,6.09,9.14,Granite,Consolidated,,7.04804444
2528CA00332,Borehole,-25.50082,28.16091,12.19,9.14,39.62,Granite,Consolidated,,7.04804444
2528CA00323,Borehole,-25.50082,28.16092,12.19,0,6.09,SOIL,Unconsolidated,,7.04913478
2528CA00323,Borehole,-25.50082,28.16092,12.19,6.09,12.19,Granite,Consolidated,,7.04913478
2528CA00323,Borehole,-25.50082,28.16092,12.19,12.19,32,Granite,Consolidated,,7.04913478
2528CA00323,Borehole,-25.50082,28.16092,12.19,32,33.52,Quartzite,Consolidated,,7.04913478
2528CA00323,Borehole,-25.50082,28.16092,12.19,33.52,38.4,Granite,Consolidated,,7.04913478
2528CA00336,Borehole,-25.50082,28.16097,2.13,0,3.04,Gravel,Unconsolidated,,7.054586587
2528CA00336,Borehole,-25.50082,28.16097,2.13,3.04,36.57,Granite,Consolidated,,7.054586587
2528CA00322,Borehole,-25.50081,28.16093,,0,6.09,SOIL,Unconsolidated,,7.050449599
2528CA00322,Borehole,-25.50081,28.16093,,6.09,13.1,Granite,Consolidated,,7.050449599
2528CA00322,Borehole,-25.50081,28.16093,,13.1,34.44,Granite,Consolidated,,7.050449599
2528CA00322,Borehole,-25.50081,28.16093,,34.44,42.97,Quartzite,Consolidated,,7.050449599
2528CA00322,Borehole,-25.50081,28.16093,,42.97,60.96,Granite,Consolidated,,7.050449599
2528AC00281,Borehole,-25.49228,28.0711,8,0,2,SOIL,Unconsolidated,,3.898773576
2528AC00281,Borehole,-25.49228,28.0711,8,2,5,Conglomerate,Unconsolidated,,3.898773576
2528AC00281,Borehole,-25.49228,28.0711,8,5,10,Granite,Consolidated,,3.898773576
2528AC00281,Borehole,-25.49228,28.0711,8,10,12,Granite,Consolidated,Hard,3.898773576
2528AC00281,Borehole,-25.49228,28.0711,8,12,60,Granite,Consolidated,,3.898773576
2528AC00282,Borehole,-25.49228,28.17109,,0,2,SOIL,Unconsolidated,,8.379205761
2528AC00282,Borehole,-25.49228,28.17109,,2,5,Sand,Unconsolidated,,8.379205761
2528AC00282,Borehole,-25.49228,28.17109,,5,10,Granite,Consolidated,,8.379205761
2528AC00282,Borehole,-25.49228,28.17109,,10,12,Granite,Consolidated,Hard,8.379205761
2528AC00282,Borehole,-25.49228,28.17109,,12,120,Granite,Consolidated,,8.379205761
2528AC00148,Borehole,-25.48484,28.17054,18.29,0,23.47,Granite,Consolidated,,8.59333582
2528AC00148,Borehole,-25.48484,28.17054,18.29,23.47,35.66,Dolerite,Consolidated,,8.59333582
2528AC00148,Borehole,-25.48484,28.17054,18.29,35.66,37.19,Dolerite,Consolidated,,8.59333582
2528AC00146,Borehole,-25.48482,28.17054,14.02,0,9.45,Granite,Consolidated,,8.59416514
2528AC00146,Borehole,-25.48482,28.17054,14.02,9.45,38.71,Granite,Consolidated,,8.59416514
2528AC00145,Borehole,-25.48481,28.17054,9.14,0,0.91,SOIL,Unconsolidated,,8.594579986
2528AC00145,Borehole,-25.48481,28.17054,9.14,0.91,77.11,Granite,Consolidated,,8.594579986
2528AC00144,Borehole,-25.4848,28.17054,,0,15.24,Granite,Consolidated,,8.594994957
2528AC00144,Borehole,-25.4848,28.17054,,15.24,24.38,Dolerite,Consolidated,,8.594994957
2528AC00144,Borehole,-25.4848,28.17054,,24.38,33.22,Dolerite,Consolidated,,8.594994957
2528AC00142,Borehole,-25.48478,28.17054,,0,13.72,Granite,Consolidated,,8.59582527
